[100, 'G', 0.0, 1, 1, [1]]
[289, 'G', 0.3333333333333333, 6, 2, [0, 5]]
[289, 'D', 0.3333333333333333, 6, 2, [0, 5]]
[290, 'G', 0.16666666666666666, 6, 2, [6]]
[290, 'D', 0.0, 6, 2, [6]]
[291, 'G', 0.2222222222222222, 6, 2, [0, 6]]
[291, 'D', 0.2222222222222222, 6, 2, [0, 6]]
[292, 'G', 0.08333333333333333, 6, 2, [7]]
[292, 'D', 0.0, 6, 2, [7]]
[293, 'G', 0.2222222222222222, 6, 2, [0, 7]]
[293, 'D', 0.2222222222222222, 6, 2, [0, 7]]
[294, 'G', 0.3333333333333333, 6, 2, [8]]
[294, 'D', 0.6666666666666666, 6, 2, [8]]
[295, 'G', 0.5833333333333334, 6, 2, [0, 8]]
[295, 'D', 0.3333333333333333, 6, 2, [0, 8]]
[300, 'G', 0.16666666666666666, 6, 2, [11]]
[300, 'D', 0.16666666666666666, 6, 2, [11]]
[301, 'G', 0.08333333333333333, 6, 2, [0, 11]]
[301, 'D', 0.16666666666666666, 6, 2, [0, 11]]
[305, 'G', 0.08333333333333333, 6, 2, [0, 13]]
[305, 'D', 0.16666666666666666, 6, 2, [0, 13]]
[306, 'G', 0.2222222222222222, 6, 2, [14]]
[306, 'D', 0.31666666666666665, 6, 2, [14]]
[307, 'G', 0.5628415300546448, 6, 2, [0, 14]]
[307, 'D', 0.5792349726775956, 6, 2, [0, 14]]
[308, 'G', 0.15, 6, 2, [15]]
[308, 'D', 0.005555555555555556, 6, 2, [15]]
[309, 'G', 0.16393442622950818, 6, 2, [0, 15]]
[309, 'D', 0.01092896174863388, 6, 2, [0, 15]]
[310, 'G', 0.0, 8, 2, [1]]
[310, 'D', 0.125, 8, 2, [1]]
[311, 'G', 0.25, 8, 2, [0, 1]]
[311, 'D', 0.125, 8, 2, [0, 1]]
[312, 'G', 0.25, 8, 2, [2]]
[312, 'D', 0.25, 8, 2, [2]]
[313, 'G', 0.3333333333333333, 8, 2, [0, 2]]
[313, 'D', 0.25, 8, 2, [0, 2]]
[314, 'G', 0.0, 8, 2, [3]]
[314, 'D', 0.0, 8, 2, [3]]
[315, 'G', 0.16666666666666666, 8, 2, [0, 3]]
[315, 'D', 0.08333333333333333, 8, 2, [0, 3]]
[316, 'G', 0.5, 8, 2, [4]]
[316, 'D', 0.375, 8, 2, [4]]
[317, 'G', 0.5833333333333334, 8, 2, [0, 4]]
[317, 'D', 0.25, 8, 2, [0, 4]]
[318, 'G', 0.25, 8, 2, [5]]
[318, 'D', 0.25, 8, 2, [5]]
[319, 'G', 0.25, 8, 2, [0, 5]]
[319, 'D', 0.3333333333333333, 8, 2, [0, 5]]
[320, 'G', 0.0, 8, 2, [6]]
[320, 'D', 0.0, 8, 2, [6]]
[321, 'G', 0.16666666666666666, 8, 2, [0, 6]]
[321, 'D', 0.16666666666666666, 8, 2, [0, 6]]
[322, 'G', 0.125, 8, 2, [7]]
[322, 'D', 0.125, 8, 2, [7]]
[323, 'G', 0.16666666666666666, 8, 2, [0, 7]]
[323, 'D', 0.25, 8, 2, [0, 7]]
[324, 'G', 0.625, 8, 2, [8]]
[324, 'D', 0.5, 8, 2, [8]]
[325, 'G', 0.4375, 8, 2, [0, 8]]
[325, 'D', 0.25, 8, 2, [0, 8]]
[330, 'G', 0.0, 8, 2, [11]]
[330, 'D', 0.0, 8, 2, [11]]
[331, 'G', 0.1875, 8, 2, [0, 11]]
[331, 'D', 0.125, 8, 2, [0, 11]]
[335, 'G', 0.125, 8, 2, [0, 13]]
[335, 'D', 0.1875, 8, 2, [0, 13]]
[336, 'G', 0.23541666666666666, 8, 2, [14]]
[336, 'D', 0.125, 8, 2, [14]]
[337, 'G', 0.3237704918032787, 8, 2, [0, 14]]
[337, 'D', 0.45081967213114754, 8, 2, [0, 14]]
[338, 'G', 0.12083333333333333, 8, 2, [15]]
[338, 'D', 0.06041666666666667, 8, 2, [15]]
[339, 'G', 0.00819672131147541, 8, 2, [0, 15]]
[339, 'D', 0.00819672131147541, 8, 2, [0, 15]]
[340, 'G', 0.0, 3, 3, [1]]
[340, 'D', 0.3333333333333333, 3, 3, [1]]
[341, 'G', 0.3333333333333333, 3, 3, [0, 1]]
[341, 'D', 0.6666666666666666, 3, 3, [0, 1]]
[342, 'G', 1.0, 3, 3, [2]]
[342, 'D', 1.0, 3, 3, [2]]
[343, 'G', 1.0, 3, 3, [0, 2]]
[343, 'D', 1.0, 3, 3, [0, 2]]
[344, 'G', 0.3333333333333333, 3, 3, [3]]
[344, 'D', 0.3333333333333333, 3, 3, [3]]
[345, 'G', 0.2, 3, 3, [0, 3]]
[345, 'D', 0.5, 3, 3, [0, 3]]
[346, 'G', 1.0, 3, 3, [4]]
[346, 'D', 1.0, 3, 3, [4]]
[347, 'G', 1.0, 3, 3, [0, 4]]
[347, 'D', 1.0, 3, 3, [0, 4]]
[348, 'G', 1.0, 3, 3, [5]]
[348, 'D', 1.0, 3, 3, [5]]
[349, 'G', 0.8, 3, 3, [0, 5]]
[349, 'D', 0.75, 3, 3, [0, 5]]
[350, 'G', 0.0, 3, 3, [6]]
[350, 'D', 0.3333333333333333, 3, 3, [6]]
[351, 'G', 0.75, 3, 3, [0, 6]]
[351, 'D', 0.6, 3, 3, [0, 6]]
[352, 'G', 0.16666666666666666, 3, 3, [7]]
[352, 'D', 0.3333333333333333, 3, 3, [7]]
[353, 'G', 0.2, 3, 3, [0, 7]]
[353, 'D', 0.6, 3, 3, [0, 7]]
[354, 'G', 1.0, 3, 3, [8]]
[354, 'D', 1.0, 3, 3, [8]]
[355, 'G', 1.0, 3, 3, [0, 8]]
[355, 'D', 0.8, 3, 3, [0, 8]]
[360, 'G', 0.3333333333333333, 3, 3, [11]]
[360, 'D', 0.3333333333333333, 3, 3, [11]]
[361, 'G', 0.14285714285714285, 3, 3, [0, 11]]
[361, 'D', 0.14285714285714285, 3, 3, [0, 11]]
[365, 'G', 0.4, 3, 3, [0, 13]]
[365, 'D', 0.4, 3, 3, [0, 13]]
[366, 'G', 0.6888888888888889, 3, 3, [14]]
[366, 'D', 0.6, 3, 3, [14]]
[367, 'G', 0.9008264462809917, 3, 3, [0, 14]]
[367, 'D', 0.8677685950413223, 3, 3, [0, 14]]
[368, 'G', 0.32222222222222224, 3, 3, [15]]
[368, 'D', 0.29444444444444445, 3, 3, [15]]
[369, 'G', 0.008264462809917356, 3, 3, [0, 15]]
[369, 'D', 0.03225806451612903, 3, 3, [0, 15]]
[370, 'G', 0.16666666666666666, 6, 3, [1]]
[370, 'D', 0.0, 6, 3, [1]]
[371, 'G', 0.5, 6, 3, [0, 1]]
[371, 'D', 0.5, 6, 3, [0, 1]]
[372, 'G', 0.5, 6, 3, [2]]
[372, 'D', 0.5, 6, 3, [2]]
[373, 'G', 0.5555555555555556, 6, 3, [0, 2]]
[373, 'D', 0.5555555555555556, 6, 3, [0, 2]]
[374, 'G', 0.0, 6, 3, [3]]
[374, 'D', 0.16666666666666666, 6, 3, [3]]
[375, 'G', 0.2222222222222222, 6, 3, [0, 3]]
[375, 'D', 0.3333333333333333, 6, 3, [0, 3]]
[376, 'G', 0.6666666666666666, 6, 3, [4]]
[376, 'D', 0.6666666666666666, 6, 3, [4]]
[377, 'G', 0.7777777777777778, 6, 3, [0, 4]]
[377, 'D', 0.7777777777777778, 6, 3, [0, 4]]
[378, 'G', 0.5, 6, 3, [5]]
[378, 'D', 0.5, 6, 3, [5]]
[379, 'G', 0.5555555555555556, 6, 3, [0, 5]]
[379, 'D', 0.6666666666666666, 6, 3, [0, 5]]
[380, 'G', 0.3333333333333333, 6, 3, [6]]
[380, 'D', 0.0, 6, 3, [6]]
[381, 'G', 0.3333333333333333, 6, 3, [0, 6]]
[381, 'D', 0.2222222222222222, 6, 3, [0, 6]]
[382, 'G', 0.0, 6, 3, [7]]
[382, 'D', 0.16666666666666666, 6, 3, [7]]
[383, 'G', 0.3333333333333333, 6, 3, [0, 7]]
[383, 'D', 0.3333333333333333, 6, 3, [0, 7]]
[384, 'G', 0.6666666666666666, 6, 3, [8]]
[384, 'D', 0.8333333333333334, 6, 3, [8]]
[385, 'G', 0.6666666666666666, 6, 3, [0, 8]]
[385, 'D', 0.5833333333333334, 6, 3, [0, 8]]
[390, 'G', 0.0, 6, 3, [11]]
[390, 'D', 0.0, 6, 3, [11]]
[391, 'G', 0.16666666666666666, 6, 3, [0, 11]]
[391, 'D', 0.3333333333333333, 6, 3, [0, 11]]
[395, 'G', 0.16666666666666666, 6, 3, [0, 13]]
[395, 'D', 0.25, 6, 3, [0, 13]]
[396, 'G', 0.37222222222222223, 6, 3, [14]]
[396, 'D', 0.32222222222222224, 6, 3, [14]]
[397, 'G', 0.5737704918032787, 6, 3, [0, 14]]
[397, 'D', 0.43169398907103823, 6, 3, [0, 14]]
[398, 'G', 0.08055555555555556, 6, 3, [15]]
[398, 'D', 0.15, 6, 3, [15]]
[399, 'G', 0.2896174863387978, 6, 3, [0, 15]]
[399, 'D', 0.3114754098360656, 6, 3, [0, 15]]
[400, 'G', 0.0, 9, 3, [1]]
[400, 'D', 0.1111111111111111, 9, 3, [1]]
[401, 'G', 0.2222222222222222, 9, 3, [0, 1]]
[401, 'D', 0.3333333333333333, 9, 3, [0, 1]]
[402, 'G', 0.3333333333333333, 9, 3, [2]]
[402, 'D', 0.3333333333333333, 9, 3, [2]]
[403, 'G', 0.3076923076923077, 9, 3, [0, 2]]
[403, 'D', 0.35714285714285715, 9, 3, [0, 2]]
[404, 'G', 0.1111111111111111, 9, 3, [3]]
[404, 'D', 0.0, 9, 3, [3]]
[405, 'G', 0.23076923076923078, 9, 3, [0, 3]]
[405, 'D', 0.23076923076923078, 9, 3, [0, 3]]
[406, 'G', 0.5555555555555556, 9, 3, [4]]
[406, 'D', 0.4444444444444444, 9, 3, [4]]
[407, 'G', 0.6923076923076923, 9, 3, [0, 4]]
[407, 'D', 0.42857142857142855, 9, 3, [0, 4]]
[408, 'G', 0.3333333333333333, 9, 3, [5]]
[408, 'D', 0.3333333333333333, 9, 3, [5]]
[409, 'G', 0.46153846153846156, 9, 3, [0, 5]]
[409, 'D', 0.38461538461538464, 9, 3, [0, 5]]
[410, 'G', 0.2222222222222222, 9, 3, [6]]
[410, 'D', 0.0, 9, 3, [6]]
[411, 'G', 0.21428571428571427, 9, 3, [0, 6]]
[411, 'D', 0.23076923076923078, 9, 3, [0, 6]]
[412, 'G', 0.0, 9, 3, [7]]
[412, 'D', 0.1111111111111111, 9, 3, [7]]
[413, 'G', 0.21428571428571427, 9, 3, [0, 7]]
[413, 'D', 0.23076923076923078, 9, 3, [0, 7]]
[414, 'G', 0.5555555555555556, 9, 3, [8]]
[414, 'D', 0.6666666666666666, 9, 3, [8]]
[415, 'G', 0.5789473684210527, 9, 3, [0, 8]]
[415, 'D', 0.7368421052631579, 9, 3, [0, 8]]
[420, 'G', 0.1111111111111111, 9, 3, [11]]
[420, 'D', 0.0, 9, 3, [11]]
[421, 'G', 0.17647058823529413, 9, 3, [0, 11]]
[421, 'D', 0.3157894736842105, 9, 3, [0, 11]]
[425, 'G', 0.11764705882352941, 9, 3, [0, 13]]
[425, 'D', 0.15789473684210525, 9, 3, [0, 13]]
[426, 'G', 0.25, 9, 3, [14]]
[426, 'D', 0.2111111111111111, 9, 3, [14]]
[427, 'G', 0.4326530612244898, 9, 3, [0, 14]]
[427, 'D', 0.5346938775510204, 9, 3, [0, 14]]
[428, 'G', 0.10925925925925926, 9, 3, [15]]
[428, 'D', 0.10555555555555556, 9, 3, [15]]
[429, 'G', 0.012244897959183673, 9, 3, [0, 15]]
[429, 'D', 0.09868421052631579, 9, 3, [0, 15]]
[430, 'G', 0.08333333333333333, 12, 3, [1]]
[430, 'D', 0.08333333333333333, 12, 3, [1]]
[431, 'G', 0.25, 12, 3, [0, 1]]
[431, 'D', 0.25, 12, 3, [0, 1]]
[432, 'G', 0.25, 12, 3, [2]]
[432, 'D', 0.25, 12, 3, [2]]
[433, 'G', 0.2777777777777778, 12, 3, [0, 2]]
[433, 'D', 0.2777777777777778, 12, 3, [0, 2]]
[434, 'G', 0.0, 12, 3, [3]]
[434, 'D', 0.08333333333333333, 12, 3, [3]]
[435, 'G', 0.16666666666666666, 12, 3, [0, 3]]
[435, 'D', 0.16666666666666666, 12, 3, [0, 3]]
[436, 'G', 0.5, 12, 3, [4]]
[436, 'D', 0.5, 12, 3, [4]]
[437, 'G', 0.5, 12, 3, [0, 4]]
[437, 'D', 0.4444444444444444, 12, 3, [0, 4]]
[438, 'G', 0.25, 12, 3, [5]]
[438, 'D', 0.25, 12, 3, [5]]
[439, 'G', 0.2777777777777778, 12, 3, [0, 5]]
[439, 'D', 0.2777777777777778, 12, 3, [0, 5]]
[440, 'G', 0.08333333333333333, 12, 3, [6]]
[440, 'D', 0.16666666666666666, 12, 3, [6]]
[441, 'G', 0.16666666666666666, 12, 3, [0, 6]]
[441, 'D', 0.16666666666666666, 12, 3, [0, 6]]
[442, 'G', 0.08333333333333333, 12, 3, [7]]
[442, 'D', 0.041666666666666664, 12, 3, [7]]
[443, 'G', 0.2222222222222222, 12, 3, [0, 7]]
[443, 'D', 0.16666666666666666, 12, 3, [0, 7]]
[444, 'G', 0.5833333333333334, 12, 3, [8]]
[444, 'D', 0.6666666666666666, 12, 3, [8]]
[445, 'G', 0.2916666666666667, 12, 3, [0, 8]]
[445, 'D', 0.7916666666666666, 12, 3, [0, 8]]
[450, 'G', 0.16666666666666666, 12, 3, [11]]
[450, 'D', 0.16666666666666666, 12, 3, [11]]
[451, 'G', 0.125, 12, 3, [0, 11]]
[451, 'D', 0.125, 12, 3, [0, 11]]
[455, 'G', 0.125, 12, 3, [0, 13]]
[455, 'D', 0.125, 12, 3, [0, 13]]
[456, 'G', 0.19583333333333333, 12, 3, [14]]
[456, 'D', 0.2013888888888889, 12, 3, [14]]
[457, 'G', 0.36885245901639346, 12, 3, [0, 14]]
[457, 'D', 0.35792349726775957, 12, 3, [0, 14]]
[458, 'G', 0.08194444444444444, 12, 3, [15]]
[458, 'D', 0.05694444444444444, 12, 3, [15]]
[459, 'G', 0.08196721311475409, 12, 3, [0, 15]]
[459, 'D', 0.14754098360655737, 12, 3, [0, 15]]
