[500, 0.8333333333333334, 'G', 2, 6, [0]]
[500, 1.0, 'D', 2, 6, [0]]
[501, 1.0, 'G', 2, 6, [0, 0]]
[501, 1.0, 'D', 2, 6, [0, 0]]
[502, 1.0, 'G', 2, 6, [1]]
[502, 1.0, 'D', 2, 6, [1]]
[503, 0.8333333333333334, 'G', 2, 6, [0, 1]]
[503, 1.0, 'D', 2, 6, [0, 1]]
[504, 0.8333333333333334, 'G', 2, 6, [2]]
[504, 1.0, 'D', 2, 6, [2]]
[505, 1.0, 'G', 2, 6, [0, 2]]
[505, 1.0, 'D', 2, 6, [0, 2]]
[506, 1.0, 'G', 2, 6, [3]]
[506, 1.0, 'D', 2, 6, [3]]
[507, 0.7777777777777778, 'G', 2, 6, [0, 3]]
[507, 1.0, 'D', 2, 6, [0, 3]]
[508, 1.0, 'G', 2, 6, [4]]
[508, 1.0, 'D', 2, 6, [4]]
[509, 1.0, 'G', 2, 6, [0, 4]]
[509, 0.7777777777777778, 'D', 2, 6, [0, 4]]
[510, 0.75, 'G', 2, 6, [5]]
[510, 0.75, 'D', 2, 6, [5]]
[511, 0.6666666666666666, 'G', 2, 6, [0, 5]]
[511, 1.0, 'D', 2, 6, [0, 5]]
[512, 1.2, 'G', 2, 6, [6]]
[512, 1.0, 'D', 2, 6, [6]]
[513, 0.8888888888888888, 'G', 2, 6, [0, 6]]
[513, 1.0, 'D', 2, 6, [0, 6]]
[514, 0.75, 'G', 2, 6, [7]]
[514, 1.125, 'D', 2, 6, [7]]
[515, 0.6666666666666666, 'G', 2, 6, [0, 7]]
[515, 1.0, 'D', 2, 6, [0, 7]]
[516, 1.0, 'G', 2, 6, [8]]
[516, 1.0, 'D', 2, 6, [8]]
[517, 1.0, 'G', 2, 6, [0, 8]]
[517, 0.9166666666666666, 'D', 2, 6, [0, 8]]
[518, 0.9, 'G', 2, 6, [9]]
[518, 0.8888888888888888, 'D', 2, 6, [9]]
[519, 1.0, 'G', 2, 6, [0, 9]]
[519, 1.0, 'D', 2, 6, [0, 9]]
[520, 0.6666666666666666, 'G', 2, 6, [10]]
[520, 0.7777777777777778, 'D', 2, 6, [10]]
[521, 0.7272727272727273, 'G', 2, 6, [0, 10]]
[521, 0.9166666666666666, 'D', 2, 6, [0, 10]]
[522, 1.0, 'G', 2, 6, [11]]
[522, 4.0, 'D', 2, 6, [11]]
[523, 1.2222222222222223, 'G', 2, 6, [0, 11]]
[523, 1.2222222222222223, 'D', 2, 6, [0, 11]]
[524, 1.1428571428571428, 'G', 2, 6, [12]]
[524, 1.0909090909090908, 'D', 2, 6, [12]]
[525, 0.8888888888888888, 'G', 2, 6, [0, 12]]
[525, 1.1428571428571428, 'D', 2, 6, [0, 12]]
[526, 0.9, 'G', 2, 6, [13]]
[526, 0.7692307692307693, 'D', 2, 6, [13]]
[527, 1.1111111111111112, 'G', 2, 6, [0, 13]]
[527, 0.8333333333333334, 'D', 2, 6, [0, 13]]
[528, 1.2142857142857142, 'G', 2, 6, [14]]
[528, 0.7, 'D', 2, 6, [14]]
[529, 0.9090909090909091, 'G', 2, 6, [0, 14]]
[529, 1.1, 'D', 2, 6, [0, 14]]
[530, 1.5714285714285714, 'G', 2, 6, [15]]
[530, 1.1111111111111112, 'D', 2, 6, [15]]
[531, 1.4285714285714286, 'G', 2, 6, [0, 15]]
[531, 0.9166666666666666, 'D', 2, 6, [0, 15]]
[532, 1.0, 'G', 2, 8, [0]]
[532, 0.75, 'D', 2, 8, [0]]
[533, 1.0, 'G', 2, 8, [0, 0]]
[533, 1.0, 'D', 2, 8, [0, 0]]
[534, 1.0, 'G', 2, 8, [1]]
[534, 0.875, 'D', 2, 8, [1]]
[535, 1.0, 'G', 2, 8, [0, 1]]
[535, 0.875, 'D', 2, 8, [0, 1]]
[536, 0.875, 'G', 2, 8, [2]]
[536, 1.0, 'D', 2, 8, [2]]
[537, 0.9166666666666666, 'G', 2, 8, [0, 2]]
[537, 0.8333333333333334, 'D', 2, 8, [0, 2]]
[538, 0.75, 'G', 2, 8, [3]]
[538, 0.875, 'D', 2, 8, [3]]
[539, 0.8333333333333334, 'G', 2, 8, [0, 3]]
[539, 0.9166666666666666, 'D', 2, 8, [0, 3]]
[540, 1.0, 'G', 2, 8, [4]]
[540, 1.1428571428571428, 'D', 2, 8, [4]]
[541, 0.9166666666666666, 'G', 2, 8, [0, 4]]
[541, 0.9166666666666666, 'D', 2, 8, [0, 4]]
[542, 0.8, 'G', 2, 8, [5]]
[542, 0.875, 'D', 2, 8, [5]]
[543, 0.8181818181818182, 'G', 2, 8, [0, 5]]
[543, 0.75, 'D', 2, 8, [0, 5]]
[544, 1.1666666666666667, 'G', 2, 8, [6]]
[544, 1.4, 'D', 2, 8, [6]]
[545, 0.8333333333333334, 'G', 2, 8, [0, 6]]
[545, 0.9166666666666666, 'D', 2, 8, [0, 6]]
[546, 0.9090909090909091, 'G', 2, 8, [7]]
[546, 1.0769230769230769, 'D', 2, 8, [7]]
[547, 0.7272727272727273, 'G', 2, 8, [0, 7]]
[547, 0.8333333333333334, 'D', 2, 8, [0, 7]]
[548, 1.0, 'G', 2, 8, [8]]
[548, 1.0, 'D', 2, 8, [8]]
[549, 0.8125, 'G', 2, 8, [0, 8]]
[549, 1.0, 'D', 2, 8, [0, 8]]
[550, 1.0, 'G', 2, 8, [9]]
[550, 1.25, 'D', 2, 8, [9]]
[551, 0.8275862068965517, 'G', 2, 8, [0, 9]]
[551, 0.9310344827586207, 'D', 2, 8, [0, 9]]
[552, 1.6153846153846154, 'G', 2, 8, [10]]
[552, 1.1666666666666667, 'D', 2, 8, [10]]
[553, 0.7692307692307693, 'G', 2, 8, [0, 10]]
[553, 0.7692307692307693, 'D', 2, 8, [0, 10]]
[554, 1.0, 'G', 2, 8, [11]]
[554, 1.0, 'D', 2, 8, [11]]
[555, 1.5, 'G', 2, 8, [0, 11]]
[555, 1.0769230769230769, 'D', 2, 8, [0, 11]]
[556, 1.0, 'G', 2, 8, [12]]
[556, 1.0769230769230769, 'D', 2, 8, [12]]
[557, 1.173913043478261, 'G', 2, 8, [0, 12]]
[557, 1.1111111111111112, 'D', 2, 8, [0, 12]]
[558, 1.1538461538461537, 'G', 2, 8, [13]]
[558, 1.0714285714285714, 'D', 2, 8, [13]]
[559, 0.5384615384615384, 'G', 2, 8, [0, 13]]
[559, 1.1111111111111112, 'D', 2, 8, [0, 13]]
[560, 1.15, 'G', 2, 8, [14]]
[560, 1.3636363636363635, 'D', 2, 8, [14]]
[561, 1.0, 'G', 2, 8, [0, 14]]
[561, 0.9285714285714286, 'D', 2, 8, [0, 14]]
[562, 2.2857142857142856, 'G', 2, 8, [15]]
[562, 2.0, 'D', 2, 8, [15]]
[563, 1.0833333333333333, 'G', 2, 8, [0, 15]]
[563, 1.6666666666666667, 'D', 2, 8, [0, 15]]
[564, 1.0, 'G', 3, 9, [0]]
[564, 1.0, 'D', 3, 9, [0]]
[565, 1.0, 'G', 3, 9, [0, 0]]
[565, 0.7777777777777778, 'D', 3, 9, [0, 0]]
[566, 1.0, 'G', 3, 9, [1]]
[566, 1.0, 'D', 3, 9, [1]]
[567, 0.7777777777777778, 'G', 3, 9, [0, 1]]
[567, 0.8888888888888888, 'D', 3, 9, [0, 1]]
[568, 0.8888888888888888, 'G', 3, 9, [2]]
[568, 1.0, 'D', 3, 9, [2]]
[569, 1.0, 'G', 3, 9, [0, 2]]
[569, 1.0, 'D', 3, 9, [0, 2]]
[570, 1.0, 'G', 3, 9, [3]]
[570, 1.0, 'D', 3, 9, [3]]
[571, 1.0, 'G', 3, 9, [0, 3]]
[571, 0.9285714285714286, 'D', 3, 9, [0, 3]]
[572, 1.0, 'G', 3, 9, [4]]
[572, 0.8888888888888888, 'D', 3, 9, [4]]
[573, 1.0, 'G', 3, 9, [0, 4]]
[573, 1.0, 'D', 3, 9, [0, 4]]
[574, 0.9444444444444444, 'G', 3, 9, [5]]
[574, 1.0, 'D', 3, 9, [5]]
[575, 0.8461538461538461, 'G', 3, 9, [0, 5]]
[575, 0.8571428571428571, 'D', 3, 9, [0, 5]]
[576, 1.0, 'G', 3, 9, [6]]
[576, 1.0, 'D', 3, 9, [6]]
[577, 1.0, 'G', 3, 9, [0, 6]]
[577, 1.0, 'D', 3, 9, [0, 6]]
[578, 0.8888888888888888, 'G', 3, 9, [7]]
[578, 1.0666666666666667, 'D', 3, 9, [7]]
[579, 1.0, 'G', 3, 9, [0, 7]]
[579, 1.0, 'D', 3, 9, [0, 7]]
[580, 1.0, 'G', 3, 9, [8]]
[580, 0.8888888888888888, 'D', 3, 9, [8]]
[581, 1.0, 'G', 3, 9, [0, 8]]
[581, 1.0, 'D', 3, 9, [0, 8]]
[582, 0.8333333333333334, 'G', 3, 9, [9]]
[582, 0.9375, 'D', 3, 9, [9]]
[583, 1.096774193548387, 'G', 3, 9, [0, 9]]
[583, 0.8235294117647058, 'D', 3, 9, [0, 9]]
[584, 0.7916666666666666, 'G', 3, 9, [10]]
[584, 0.8333333333333334, 'D', 3, 9, [10]]
[585, 0.9411764705882353, 'G', 3, 9, [0, 10]]
[585, 0.7222222222222222, 'D', 3, 9, [0, 10]]
[586, 1.2857142857142858, 'G', 3, 9, [11]]
[586, 0.8888888888888888, 'D', 3, 9, [11]]
[587, 0.9411764705882353, 'G', 3, 9, [0, 11]]
[587, 1.1428571428571428, 'D', 3, 9, [0, 11]]
[588, 1.25, 'G', 3, 9, [12]]
[588, 1.1333333333333333, 'D', 3, 9, [12]]
[589, 0.7428571428571429, 'G', 3, 9, [0, 12]]
[589, 1.1071428571428572, 'D', 3, 9, [0, 12]]
[590, 0.9473684210526315, 'G', 3, 9, [13]]
[590, 0.8421052631578947, 'D', 3, 9, [13]]
[591, 0.7058823529411765, 'G', 3, 9, [0, 13]]
[591, 0.8125, 'D', 3, 9, [0, 13]]
[592, 1.2857142857142858, 'G', 3, 9, [14]]
[592, 1.2, 'D', 3, 9, [14]]
[593, 1.0, 'G', 3, 9, [0, 14]]
[593, 1.1333333333333333, 'D', 3, 9, [0, 14]]
[594, 1.4, 'G', 3, 9, [15]]
[594, 1.125, 'D', 3, 9, [15]]
[595, 1.5833333333333333, 'G', 3, 9, [0, 15]]
[595, 1.4545454545454546, 'D', 3, 9, [0, 15]]
[596, 0.9166666666666666, 'G', 3, 12, [0]]
[596, 1.0, 'D', 3, 12, [0]]
[597, 1.0, 'G', 3, 12, [0, 0]]
[597, 1.0, 'D', 3, 12, [0, 0]]
[598, 1.0, 'G', 3, 12, [1]]
[598, 0.8333333333333334, 'D', 3, 12, [1]]
[599, 0.9166666666666666, 'G', 3, 12, [0, 1]]
[599, 0.9166666666666666, 'D', 3, 12, [0, 1]]
[600, 0.9166666666666666, 'G', 3, 12, [2]]
[600, 1.0, 'D', 3, 12, [2]]
[601, 0.9444444444444444, 'G', 3, 12, [0, 2]]
[601, 0.8333333333333334, 'D', 3, 12, [0, 2]]
[602, 1.0, 'G', 3, 12, [3]]
[602, 0.8333333333333334, 'D', 3, 12, [3]]
[603, 0.9444444444444444, 'G', 3, 12, [0, 3]]
[603, 1.0, 'D', 3, 12, [0, 3]]
[604, 1.0, 'G', 3, 12, [4]]
[604, 1.0, 'D', 3, 12, [4]]
[605, 1.0, 'G', 3, 12, [0, 4]]
[605, 1.0, 'D', 3, 12, [0, 4]]
[606, 0.875, 'G', 3, 12, [5]]
[606, 0.8260869565217391, 'D', 3, 12, [5]]
[607, 0.8888888888888888, 'G', 3, 12, [0, 5]]
[607, 0.8888888888888888, 'D', 3, 12, [0, 5]]
[608, 0.9090909090909091, 'G', 3, 12, [6]]
[608, 1.0909090909090908, 'D', 3, 12, [6]]
[609, 1.0714285714285714, 'G', 3, 12, [0, 6]]
[609, 1.0, 'D', 3, 12, [0, 6]]
[610, 0.8181818181818182, 'G', 3, 12, [7]]
[610, 1.0, 'D', 3, 12, [7]]
[611, 0.8823529411764706, 'G', 3, 12, [0, 7]]
[611, 1.0588235294117647, 'D', 3, 12, [0, 7]]
[612, 0.9166666666666666, 'G', 3, 12, [8]]
[612, 0.8333333333333334, 'D', 3, 12, [8]]
[613, 1.1428571428571428, 'G', 3, 12, [0, 8]]
[613, 0.75, 'D', 3, 12, [0, 8]]
[614, 0.8695652173913043, 'G', 3, 12, [9]]
[614, 0.8636363636363636, 'D', 3, 12, [9]]
[615, 1.0, 'G', 3, 12, [0, 9]]
[615, 1.0666666666666667, 'D', 3, 12, [0, 9]]
[616, 0.6857142857142857, 'G', 3, 12, [10]]
[616, 0.7647058823529411, 'D', 3, 12, [10]]
[617, 0.85, 'G', 3, 12, [0, 10]]
[617, 0.9090909090909091, 'D', 3, 12, [0, 10]]
[618, 1.0909090909090908, 'G', 3, 12, [11]]
[618, 1.0, 'D', 3, 12, [11]]
[619, 0.9583333333333334, 'G', 3, 12, [0, 11]]
[619, 1.0952380952380953, 'D', 3, 12, [0, 11]]
[620, 0.8888888888888888, 'G', 3, 12, [12]]
[620, 1.1875, 'D', 3, 12, [12]]
[621, 0.7555555555555555, 'G', 3, 12, [0, 12]]
[621, 1.1538461538461537, 'D', 3, 12, [0, 12]]
[622, 0.9629629629629629, 'G', 3, 12, [13]]
[622, 0.6206896551724138, 'D', 3, 12, [13]]
[623, 1.0, 'G', 3, 12, [0, 13]]
[623, 0.7368421052631579, 'D', 3, 12, [0, 13]]
[624, 1.0689655172413792, 'G', 3, 12, [14]]
[624, 1.173913043478261, 'D', 3, 12, [14]]
[625, 0.8181818181818182, 'G', 3, 12, [0, 14]]
[625, 0.9444444444444444, 'D', 3, 12, [0, 14]]
[626, 1.263157894736842, 'G', 3, 12, [15]]
[626, 0.8695652173913043, 'D', 3, 12, [15]]
[627, 0.9375, 'G', 3, 12, [0, 15]]
[627, 1.0, 'D', 3, 12, [0, 15]]
